39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
11:25:17.0 (55854533)|SYSTEM_METHOD_ENTRY|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (56081482)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (56092120)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
11:25:17.0 (56096746)|HEAP_ALLOCATE|[30]|Bytes:5
11:25:17.0 (56105168)|VARIABLE_ASSIGNMENT|[30]|this.viewProfileFlag|true|0x5ef69c93
11:25:17.0 (56110813)|SYSTEM_METHOD_EXIT|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (56114187)|STATEMENT_EXECUTE|[109]
11:25:17.0 (56126882)|SYSTEM_METHOD_ENTRY|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (56389420)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (56400192)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (56404818)|HEAP_ALLOCATE|[31]|Bytes:5
11:25:17.0 (56411849)|VARIABLE_ASSIGNMENT|[31]|this.editProfileFlag|false|0x5ef69c93
11:25:17.0 (56417629)|SYSTEM_METHOD_EXIT|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (56421141)|STATEMENT_EXECUTE|[111]
11:25:17.0 (56436559)|SYSTEM_METHOD_ENTRY|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (56639770)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (56648400)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
11:25:17.0 (56656703)|VARIABLE_ASSIGNMENT|[70]|this.searchTerm|null|0x5ef69c93
11:25:17.0 (56661968)|SYSTEM_METHOD_EXIT|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (56665194)|STATEMENT_EXECUTE|[113]
11:25:17.0 (56668166)|HEAP_ALLOCATE|[113]|Bytes:201
11:25:17.0 (56675738)|HEAP_ALLOCATE|[113]|Bytes:4
11:25:17.0 (57085767)|SOQL_EXECUTE_BEGIN|[113]|Aggregations:0|SELECT CreatedDate, Id, IsVisibleInCsp, KnowledgeArticleId, Language, PublishStatus, Title FROM KnowledgeArticleVersion WHERE (PublishStatus = 'online' AND Language = 'en_US' AND IsVisibleInCsp = TRUE)
11:25:17.0 (57093330)|LIMIT_USAGE|[113]|SOQL|4|100
11:25:17.0 (57099918)|LIMIT_USAGE|[113]|AGGS|0|300
11:25:17.0 (83537323)|SOQL_EXECUTE_END|[113]|Rows:10
11:25:17.0 (83545434)|LIMIT_USAGE|[113]|SOQL_ROWS|13|50000
11:25:17.0 (83555636)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (83592526)|HEAP_ALLOCATE|[113]|Bytes:1783
11:25:17.0 (83617720)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (83653913)|SYSTEM_METHOD_ENTRY|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (83960216)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (83981335)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 10 too large to display"|0x44364887
11:25:17.0 (83995252)|VARIABLE_ASSIGNMENT|[14]|this.ArticlesList|"List of size 10 too large to display"|0x5ef69c93
11:25:17.0 (84003589)|SYSTEM_METHOD_EXIT|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (84009266)|STATEMENT_EXECUTE|[114]
11:25:17.0 (84013414)|HEAP_ALLOCATE|[114]|Bytes:23
11:25:17.0 (84023651)|SYSTEM_METHOD_ENTRY|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (84338052)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (84356257)|SYSTEM_METHOD_EXIT|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (84387290)|SYSTEM_METHOD_ENTRY|[114]|String.valueOf(Object)
11:25:17.0 (84747499)|HEAP_ALLOCATE|[114]|Bytes:2073
11:25:17.0 (84774227)|SYSTEM_METHOD_EXIT|[114]|String.valueOf(Object)
11:25:17.0 (84787165)|HEAP_ALLOCATE|[114]|Bytes:2096
11:25:17.0 (84804327)|SYSTEM_METHOD_ENTRY|[114]|System.debug(ANY)
11:25:17.0 (84812846)|USER_DEBUG|[114]|DEBUG|List of all Articles : (KnowledgeArticleVersion:{CreatedDate=2017-03-23 16:03:30, Id=ka19E00000001HzQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WmSAI, Language=en_US, PublishStatus=Online, Title=Title 2}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:43, Id=ka29E00000000YTQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H9SAI, Language=en_US, PublishStatus=Online, Title=Troubleshooting}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:02, Id=ka29E00000000YOQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H4SAI, Language=en_US, PublishStatus=Online, Title=Can I invite my teammates to Lightful}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 18:07:49, Id=ka29E00000000W6QAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DtSAI, Language=en_US, PublishStatus=Online, Title=Why is Lightful free?}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 11:07:49, Id=ka19E00000000vLQAQ, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WwSAI, Language=en_US, PublishStatus=Online, Title=Title 4}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:26:25, Id=ka19E00000000sqQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WrSAI, Language=en_US, PublishStatus=Online, Title=Title 3}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:25:52, Id=ka19E00000000sgQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WcSAI, Language=en_US, PublishStatus=Online, Title=Title 1}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 15:09:39, Id=ka29E00000000TvQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DoSAI, Language=en_US, PublishStatus=Online, Title=How do I unlink a social account?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 14:03:24, Id=ka29E00000000TqQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DySAI, Language=en_US, PublishStatus=Online, Title=How do I change my password?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 13:28:00, Id=ka29E00000000TRQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DjSAI, Language=en_US, PublishStatus=Online, Title=How do I link a social account?})
11:25:17.0 (84829835)|SYSTEM_METHOD_EXIT|[114]|System.debug(ANY)
11:25:17.0 (84834352)|STATEMENT_EXECUTE|[116]
11:25:17.0 (84841519)|HEAP_ALLOCATE|[116]|Bytes:4
11:25:17.0 (84862305)|SYSTEM_CONSTRUCTOR_ENTRY|[116]|<init>(Integer)
11:25:17.0 (84888725)|SYSTEM_CONSTRUCTOR_EXIT|[116]|<init>(Integer)
11:25:17.0 (84913897)|SYSTEM_METHOD_ENTRY|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (85221092)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (85260644)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x5369bf10
11:25:17.0 (85275216)|VARIABLE_ASSIGNMENT|[17]|this.ArticleId|[]|0x5ef69c93
11:25:17.0 (85285067)|SYSTEM_METHOD_EXIT|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (85297436)|SYSTEM_METHOD_ENTRY|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (85615616)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (85631953)|SYSTEM_METHOD_EXIT|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (85668407)|SYSTEM_METHOD_ENTRY|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (85739609)|SYSTEM_METHOD_EXIT|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (85757068)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (85766724)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (85773889)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (85812260)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (85824310)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (85867281)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-23T16:03:30.000Z","Id":"ka19E00000001HzQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WmSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 2"}|0x552664fd
11:25:17.0 (85872782)|STATEMENT_EXECUTE|[118]
11:25:17.0 (85886584)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (86209198)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (86227594)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (86289550)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (86298418)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (86311357)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (86320926)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (86329905)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (86337112)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (86363290)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (86373442)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (86400317)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:43.000Z","Id":"ka29E00000000YTQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H9SAI","Language":"en_US","PublishStatus":"Online","Title":"Troubleshooting"}|0x7b6557a8
11:25:17.0 (86406242)|STATEMENT_EXECUTE|[118]
11:25:17.0 (86414960)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (86720712)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (86736295)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (86764978)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (86770729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (86782396)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (86791504)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (86799756)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (86807284)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (86833753)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (86844947)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (86874486)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:02.000Z","Id":"ka29E00000000YOQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H4SAI","Language":"en_US","PublishStatus":"Online","Title":"Can I invite my team (17 more) ..."}|0x56169e48
11:25:17.0 (86880147)|STATEMENT_EXECUTE|[118]
11:25:17.0 (86888962)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (87218681)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (87234578)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (87265403)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (87272413)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (87289325)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (87299621)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (87310291)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (87316926)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (87341374)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (87348744)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (87372165)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-06T18:07:49.000Z","Id":"ka29E00000000W6QAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DtSAI","Language":"en_US","PublishStatus":"Online","Title":"Why is Lightful free (1 more) ..."}|0x3966cde7
11:25:17.0 (87376095)|STATEMENT_EXECUTE|[118]
11:25:17.0 (87381963)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (87633773)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (87648119)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (87675497)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (87680867)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (87691815)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (87701012)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (87709067)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (87716435)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (87742970)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (87753272)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (87780461)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-06T11:07:49.000Z","Id":"ka19E00000000vLQAQ","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WwSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 4"}|0x5f8147ba
11:25:17.0 (87786180)|STATEMENT_EXECUTE|[118]
11:25:17.0 (87794352)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (88106116)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (88121849)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (88145733)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (88150265)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (88157393)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (88163025)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (88169687)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (88176275)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (88209199)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (88220167)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (88246397)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-02T17:26:25.000Z","Id":"ka19E00000000sqQAA","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WrSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 3"}|0xe8893f5
11:25:17.0 (88252211)|STATEMENT_EXECUTE|[118]
11:25:17.0 (88260636)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (88572085)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (88587587)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (88617842)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (88624189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (88635146)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (88643842)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (88651731)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (88658019)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (88682479)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (88692873)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (88719764)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-02T17:25:52.000Z","Id":"ka19E00000000sgQAA","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WcSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 1"}|0x6c0ea8b2
11:25:17.0 (88726394)|STATEMENT_EXECUTE|[118]
11:25:17.0 (88734662)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (89053990)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (89069608)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (89098155)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (89103690)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (89115274)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (89124326)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (89132439)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (89139754)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (89164626)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (89175620)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (89209907)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-01T15:09:39.000Z","Id":"ka29E00000000TvQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DoSAI","Language":"en_US","PublishStatus":"Online","Title":"How do I unlink a so (13 more) ..."}|0x63085921
11:25:17.0 (89215398)|STATEMENT_EXECUTE|[118]
11:25:17.0 (89223682)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (89536103)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (89551883)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (89581157)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (89586948)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (89598406)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (89607848)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (89616135)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (89624134)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (89649658)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (89659918)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (89690083)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-01T14:03:24.000Z","Id":"ka29E00000000TqQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DySAI","Language":"en_US","PublishStatus":"Online","Title":"How do I change my p (8 more) ..."}|0x36617e6d
11:25:17.0 (89696739)|STATEMENT_EXECUTE|[118]
11:25:17.0 (89704961)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
